,ID,BRAND,recency,frequency,tenure
13161,161QIGM920,CineQuest,26,1,157
13162,161QIGM920,Pulse,41,0,41
13163,161QJLM940,SilverScreen Classics,172,0,172
13164,161QMIC023,LimeLight,173,1,173
13165,161QMIC023,RetroReel,114,0,114
13166,161SLNE604,LimeLight,139,1,139
13167,161SQOV445,SilverScreen Classics,117,0,117
13168,161SRHD941,PopCulture Now,29,2,120
13169,161SZMR185,Adrenaline,99,1,99
13170,161SZMR185,DarkMatter,165,1,165
13171,161TDAL671,CineQuest,165,1,165
13172,161TVNE873,CineQuest,9,1,180
13173,161TYOF449,LimeLight,118,1,153
13174,161TYOF449,PopCulture Now,38,2,177
13175,161TYOF449,TasteMakers,6,1,152
13176,161UCWZ342,DarkMatter,140,1,140
13177,161UFXK880,Pulse,88,1,159
13178,161UKZY321,LimeLight,44,1,156
13179,161UKZY321,Pulse,29,2,106
13180,161UOFC503,DesignLab,111,0,111
13181,161UOFC503,PopCulture Now,47,1,47
13182,161VCWD733,Adrenaline,82,0,82
13183,161VCWD733,DarkMatter,29,1,29
13184,161VTAS117,SilverScreen Classics,25,2,143
13185,161XDGP301,RetroReel,10,1,85
13186,161YCND854,LimeLight,82,1,82
13187,161YGPT629,ChillStream,74,1,144
13188,161YRAR427,LimeLight,61,1,61
13189,161YRAR427,TasteMakers,61,1,61
13190,161YUPW956,DarkMatter,85,1,114
13191,161YVGB196,LimeLight,75,1,171
13192,161ZTQT819,DesignLab,178,0,178
13193,162ALTY072,SilverScreen Classics,151,0,151
13194,162ANSH306,DesignLab,134,0,134
13195,162ANSH306,PopCulture Now,153,1,153
13196,162AOHI861,LimeLight,168,1,168
13197,162BCEQ448,Adrenaline,78,1,78
13198,162BCEQ448,DarkMatter,47,1,47
13199,162CBAB965,TimeCapsule TV,10,1,148
13200,162CCDJ116,PopCulture Now,66,1,66
13201,162DGJZ318,Pulse,99,2,169
13202,162DWFM942,Adrenaline,89,1,95
13203,162EUHV255,Adrenaline,49,1,141
13204,162FONF338,LimeLight,11,2,24
13205,162FSBV495,Adrenaline,160,0,160
13206,162FSBV495,Pulse,120,0,120
13207,162GGBH039,RetroReel,105,1,105
13208,162GLBS563,LimeLight,41,1,41
13209,162GLBS563,Pulse,117,0,117
13210,162GLBS563,RetroReel,73,0,73
13211,162HALM841,Adrenaline,160,1,160
13212,162HZQI207,PopCulture Now,32,1,32
13213,162INGP153,LimeLight,60,1,60
13214,162IVMW725,DarkMatter,29,1,144
13215,162IYRO201,SilverScreen Classics,64,0,64
13216,162IYRO201,TimeCapsule TV,142,1,142
13217,162IZIT478,TasteMakers,92,1,92
13218,162JWZA007,LimeLight,136,1,136
13219,162KJHK790,Adrenaline,37,1,37
13220,162KJHK790,Pulse,180,0,180
13221,162KQOU241,RetroReel,38,2,174
13222,162KQOU241,TimeCapsule TV,9,1,41
13223,162MGIB061,TimeCapsule TV,11,2,146
13224,162MIUF228,ChillStream,86,2,155
13225,162MIUF228,Pulse,60,1,101
13226,162MJOA551,DarkMatter,37,1,129
13227,162MJOA551,Pulse,142,1,142
13228,162MLKS985,ChillStream,28,1,28
13229,162MVUR993,DesignLab,32,1,32
13230,162MVUR993,LimeLight,146,1,146
13231,162MVUR993,PopCulture Now,19,0,19
13232,162MVUR993,TasteMakers,27,1,27
13233,162MZTC474,CineQuest,32,2,94
13234,162MZTC474,LimeLight,111,1,111
13235,162NRWJ757,Pulse,77,1,77
13236,162OBRI569,DesignLab,113,1,113
13237,162OBRI569,TasteMakers,23,0,23
13238,162OHKY214,Adrenaline,13,0,89
13239,162OHKY214,DarkMatter,59,1,134
13240,162OOJH784,TimeCapsule TV,161,0,161
13241,162OWKO979,CineQuest,82,1,82
13242,162PNJS154,ChillStream,171,1,171
13243,162PNJS154,RetroReel,16,1,102
13244,162RBMC068,ChillStream,47,0,47
13245,162RBMC068,LimeLight,45,1,45
13246,162RJHR820,DarkMatter,55,1,88
13247,162RZCU291,DarkMatter,172,0,172
13248,162RZHQ190,TasteMakers,47,0,47
13249,162SNIM892,ChillStream,121,1,121
13250,162SOZX109,LimeLight,28,1,137
13251,162SXZL808,LimeLight,152,1,152
13252,162TZQV712,RetroReel,65,0,65
13253,162UJLZ843,CineQuest,39,1,153
13254,162UJLZ843,LimeLight,49,0,49
13255,162UJLZ843,RetroReel,57,1,163
13256,162UUMH420,LimeLight,2,0,2
13257,162VIKO642,RetroReel,105,1,105
13258,162VIKO642,TimeCapsule TV,101,0,101
13259,162VPYB178,RetroReel,51,1,51
13260,162WKCL259,LimeLight,57,1,127
13261,162WKOS763,ChillStream,83,1,83
13262,162WXLS207,RetroReel,12,2,172
13263,162WXLS207,TimeCapsule TV,97,1,97
13264,162WYPL324,CineQuest,161,1,161
13265,162WYPL324,LimeLight,71,1,71
13266,162XGBH256,RetroReel,51,0,51
13267,162XGBH256,SilverScreen Classics,78,1,78
13268,162XLDT095,DesignLab,100,0,100
13269,162XLDT095,LimeLight,62,0,62
13270,162XXUG795,PopCulture Now,23,1,23
13271,162YUYI707,DarkMatter,133,1,133
13272,162ZEPW257,TimeCapsule TV,123,1,123
13273,162ZLGY117,CineQuest,98,1,176
13274,162ZNBC485,DarkMatter,3,1,3
13275,162ZZNY397,RetroReel,52,2,148
13276,163AKBM352,CineQuest,87,2,157
13277,163AYHO244,Adrenaline,43,1,43
13278,163AYHO244,LimeLight,33,1,33
13279,163BSAY479,LimeLight,32,2,160
13280,163BSAY479,PopCulture Now,163,1,163
13281,163BSAY479,TasteMakers,26,1,26
13282,163BYXD734,SilverScreen Classics,113,1,113
13283,163CGDD685,ChillStream,17,1,86
13284,163CLLD146,CineQuest,51,1,51
13285,163CLLD146,RetroReel,94,1,180
13286,163CRWQ462,PopCulture Now,57,1,93
13287,163CXOK322,SilverScreen Classics,89,1,89
13288,163CXOK322,TimeCapsule TV,23,1,110
13289,163DDGG094,ChillStream,145,1,145
13290,163DDGG094,LimeLight,48,2,92
13291,163DDGG094,RetroReel,95,0,95
13292,163DDVM636,DesignLab,14,1,14
13293,163EUEN933,Pulse,6,1,68
13294,163FGYK817,Adrenaline,44,0,44
13295,163FIHA982,DarkMatter,44,1,44
13296,163FJEB667,DesignLab,77,1,77
13297,163FVQF896,CineQuest,4,2,171
13298,163FXLE844,DesignLab,15,1,18
13299,163FXLE844,TasteMakers,123,1,123
13300,163GHNW861,PopCulture Now,50,0,50
13301,163GOIU096,CineQuest,13,1,148
13302,163GOTW672,ChillStream,74,1,74
13303,163GOTW672,LimeLight,159,1,159
13304,163HHAI550,CineQuest,32,1,176
13305,163HVHC033,SilverScreen Classics,83,1,83
13306,163HVHC033,TimeCapsule TV,24,0,24
13307,163HVXD832,TimeCapsule TV,23,1,23
13308,163ISDK660,TasteMakers,97,1,97
13309,163IVGQ883,Pulse,10,1,78
13310,163IYIP736,Adrenaline,74,1,109
13311,163IYIP736,Pulse,170,0,170
13312,163JCXP313,Pulse,134,0,134
13313,163JVSI691,RetroReel,167,1,177
13314,163JYVG406,PopCulture Now,57,2,172
13315,163JYVG406,TasteMakers,65,1,65
13316,163KCWA376,RetroReel,22,1,180
13317,163KLSU828,Adrenaline,69,1,69
13318,163KPSE915,Adrenaline,169,1,169
13319,163KPSE915,DarkMatter,14,1,155
13320,163KPXH621,ChillStream,128,1,128
13321,163KPXH621,RetroReel,89,2,165
13322,163KZRD965,Adrenaline,14,1,14
13323,163KZRD965,DarkMatter,21,1,21
13324,163LFBO473,LimeLight,173,0,173
13325,163LFBO473,PopCulture Now,127,1,127
13326,163MFYN662,CineQuest,0,1,0
13327,163MVUA473,DesignLab,72,1,72
13328,163MVUA473,PopCulture Now,30,0,30
13329,163NNOL521,LimeLight,72,0,72
13330,163NNOL521,RetroReel,15,2,112
13331,163NRVF040,ChillStream,159,0,159
13332,163NRVF040,Pulse,125,1,125
13333,163NXAG112,TasteMakers,139,1,139
13334,163OJNH734,ChillStream,62,1,106
13335,163OXOZ913,LimeLight,39,1,64
13336,163PUFZ035,TimeCapsule TV,97,0,97
13337,163PXAC375,ChillStream,0,1,164
13338,163QGJV428,CineQuest,98,2,135
13339,163SAZQ129,PopCulture Now,22,0,22
13340,163SGFC206,ChillStream,10,2,112
13341,163SRNM505,RetroReel,63,0,63
13342,163SUPB995,Adrenaline,67,2,76
13343,163SUPB995,DarkMatter,92,1,92
13344,163THFO454,DesignLab,1,0,1
13345,163THFO454,PopCulture Now,49,1,84
13346,163THHL936,LimeLight,148,0,148
13347,163THHL936,RetroReel,10,1,83
13348,163TJXG067,Pulse,52,1,127
13349,163TTVI978,LimeLight,153,0,153
13350,163TWDC348,SilverScreen Classics,90,1,90
13351,163UCBT397,LimeLight,56,0,56
13352,163UCBT397,PopCulture Now,86,1,150
13353,163UHFM945,PopCulture Now,87,0,87
13354,163ULIU590,LimeLight,126,1,126
13355,163ULML092,Adrenaline,129,1,145
13356,163ULML092,DarkMatter,179,0,179
13357,163UNDR817,DarkMatter,135,0,135
13358,163UPXI434,Adrenaline,124,1,124
13359,163UPXI434,DarkMatter,124,1,124
13360,163VADJ587,RetroReel,15,1,15
13361,163VJNS683,TasteMakers,173,1,173
13362,163VYQC574,LimeLight,2,1,2
13363,163WBYR386,ChillStream,107,1,107
13364,163WHEV119,DesignLab,145,1,145
13365,163WHEV119,PopCulture Now,138,0,138
13366,163WHEV119,TasteMakers,83,0,83
13367,163WNEK516,RetroReel,158,1,158
13368,163WOXB860,LimeLight,113,2,156
13369,163WOXB860,SilverScreen Classics,88,0,88
13370,163WOXB860,TimeCapsule TV,142,1,142
13371,163XFAW773,Pulse,53,1,53
13372,163XLPP518,TasteMakers,124,1,124
13373,163XOCJ988,DarkMatter,107,0,107
13374,163XOCJ988,Pulse,68,1,68
13375,163XOOW897,Pulse,111,1,111
13376,163XOOW897,RetroReel,61,0,61
13377,163XOOW897,TimeCapsule TV,5,0,5
13378,163YUCV723,LimeLight,133,1,175
13379,163YUCV723,TasteMakers,113,1,113
13380,163ZFPF229,RetroReel,47,1,180
13381,163ZFPF229,SilverScreen Classics,35,1,35
13382,163ZQVF950,Pulse,17,1,17
13383,164AACY930,PopCulture Now,146,0,146
13384,164AXVM234,CineQuest,160,1,160
13385,164BDDM847,LimeLight,26,1,26
13386,164BKHI843,SilverScreen Classics,73,1,155
13387,164BWZY884,Pulse,60,2,159
13388,164CRYE865,LimeLight,8,3,89
13389,164ECFH254,TasteMakers,69,1,69
13390,164EFOC990,Adrenaline,173,1,173
13391,164EFOC990,DarkMatter,121,0,121
13392,164EROH126,SilverScreen Classics,41,1,41
13393,164ETVS540,PopCulture Now,151,1,151
13394,164EWUA783,DesignLab,118,0,118
13395,164FSZX835,RetroReel,7,0,7
13396,164FSZX835,SilverScreen Classics,67,0,67
13397,164FSZX835,TimeCapsule TV,47,0,47
13398,164FTYK718,DesignLab,22,1,22
13399,164FTYK718,PopCulture Now,60,1,60
13400,164FWSJ744,ChillStream,5,1,99
13401,164FWSJ744,RetroReel,30,1,118
13402,164GEQY318,SilverScreen Classics,24,1,24
13403,164GEQY318,TimeCapsule TV,1,0,1
13404,164GPHQ101,ChillStream,97,1,97
13405,164GPHQ101,CineQuest,149,1,149
13406,164GTPO687,ChillStream,121,1,121
13407,164HHFU394,DesignLab,50,1,50
13408,164HHFU394,PopCulture Now,102,1,139
13409,164HYXE396,SilverScreen Classics,171,1,171
13410,164HYXE396,TimeCapsule TV,28,0,28
13411,164IGMZ930,TasteMakers,100,0,100
13412,164IZBH277,CineQuest,55,0,55
13413,164IZBH277,LimeLight,18,1,18
13414,164JNCN267,LimeLight,115,1,124
13415,164JOWQ247,Pulse,172,1,172
13416,164JOWQ247,RetroReel,15,1,15
13417,164JOWQ247,SilverScreen Classics,83,1,83
13418,164JOWQ247,TimeCapsule TV,151,1,151
13419,164JQBY585,RetroReel,24,1,124
13420,164JRKW591,DesignLab,101,1,101
13421,164JXMN962,LimeLight,163,1,163
13422,164LBKF450,SilverScreen Classics,85,1,85
13423,164LBKF450,TimeCapsule TV,96,1,96
13424,164LCZV346,ChillStream,89,0,89
13425,164LCZV346,CineQuest,169,1,169
13426,164LSSN991,Adrenaline,17,1,157
13427,164NSQR541,LimeLight,63,0,119
13428,164OEJC462,PopCulture Now,22,0,22
13429,164OKME182,CineQuest,101,0,101
13430,164ONBT272,LimeLight,147,1,147
13431,164ONBT272,RetroReel,12,1,144
13432,164ONBT272,TimeCapsule TV,67,1,118
13433,164OZHE685,LimeLight,14,1,14
13434,164PXBP463,DarkMatter,9,2,175
13435,164PXBP463,Pulse,135,1,162
13436,164QEDB239,CineQuest,43,1,57
13437,164QMSI327,TasteMakers,68,1,159
13438,164QOYM361,RetroReel,129,1,129
13439,164QQSG108,TimeCapsule TV,74,0,74
13440,164QYDQ338,Adrenaline,8,2,152
13441,164QYDQ338,DarkMatter,98,1,98
13442,164RAAG407,TimeCapsule TV,22,1,22
13443,164RPGZ609,Pulse,3,0,3
13444,164RQCW393,LimeLight,174,1,174
13445,164RUUO916,TimeCapsule TV,176,1,176
13446,164SPYQ307,CineQuest,134,1,170
13447,164SXDJ854,RetroReel,43,1,43
13448,164THVI799,CineQuest,92,1,92
13449,164TOCJ539,RetroReel,84,1,128
13450,164TSTT765,RetroReel,9,1,9
13451,164TVSX421,ChillStream,102,1,102
13452,164UCEI078,DesignLab,20,0,20
13453,164UGIA137,Pulse,51,0,51
13454,164UGIA137,RetroReel,82,1,133
13455,164UNCB236,TimeCapsule TV,120,0,120
13456,164UXJY306,RetroReel,26,1,155
13457,164UZQE530,SilverScreen Classics,109,1,109
13458,164VNNH961,Adrenaline,22,1,64
13459,164VNNH961,DarkMatter,66,0,137
13460,164VTUF693,DesignLab,115,1,115
13461,164VTUF693,PopCulture Now,165,0,165
13462,164WAPX589,Pulse,55,1,55
13463,164WCGP196,LimeLight,58,2,63
13464,164WGOM640,DarkMatter,105,1,173
13465,164WNWX567,Pulse,94,1,94
13466,164WZGX018,TimeCapsule TV,24,0,24
13467,164XKIE109,Pulse,99,1,147
13468,164XMWO471,RetroReel,41,0,41
13469,164XOPF590,TimeCapsule TV,22,0,22
13470,164XPNT863,SilverScreen Classics,24,1,24
13471,164XPNT863,TimeCapsule TV,14,0,14
13472,164ZHBP722,DarkMatter,36,2,146
13473,164ZJVF066,TasteMakers,176,1,176
13474,164ZLKN727,ChillStream,46,1,46
13475,164ZLKN727,Pulse,69,1,69
13476,164ZOLN124,RetroReel,55,1,70
13477,165AEQX683,Pulse,62,1,175
13478,165AGDY078,Adrenaline,69,1,69
13479,165BKJL041,SilverScreen Classics,132,1,132
13480,165BSBJ094,CineQuest,28,2,120
13481,165BXER089,TasteMakers,140,1,140
13482,165BYXV322,LimeLight,1,1,1
13483,165CAVY558,SilverScreen Classics,168,1,168
13484,165CAVY558,TimeCapsule TV,97,1,97
13485,165COPB368,RetroReel,18,1,135
13486,165DBPZ214,Pulse,27,1,27
13487,165DCKY495,LimeLight,91,1,91
13488,165DSGC861,RetroReel,84,0,84
13489,165EJQG724,LimeLight,71,0,71
13490,165EJQG724,RetroReel,74,0,74
13491,165EZYA062,SilverScreen Classics,92,1,92
13492,165EZYA062,TimeCapsule TV,118,0,118
13493,165FFWK326,DarkMatter,132,1,132
13494,165FJOB877,LimeLight,159,0,159
13495,165FJOB877,Pulse,41,1,106
13496,165FNNP844,CineQuest,11,1,52
13497,165FNNP844,LimeLight,111,0,111
13498,165FNNP844,RetroReel,175,0,175
13499,165FSPG580,SilverScreen Classics,76,2,152
13500,165HKMJ744,ChillStream,143,0,143
13501,165HKMJ744,LimeLight,110,1,128
13502,165HKMJ744,TasteMakers,23,1,23
13503,165HZWI010,DesignLab,33,0,33
13504,165IHUZ011,RetroReel,161,0,161
13505,165JPHS546,RetroReel,3,1,119
13506,165JPHS546,TimeCapsule TV,24,1,85
13507,165LKUX859,PopCulture Now,179,1,179
13508,165LYAF639,Adrenaline,48,1,66
13509,165LYAF639,DarkMatter,39,1,166
13510,165MBXQ132,TimeCapsule TV,67,1,67
13511,165MGTV766,CineQuest,13,2,118
13512,165MGTV766,LimeLight,23,1,97
13513,165MYAS593,PopCulture Now,167,1,167
13514,165NJYD810,CineQuest,23,2,128
13515,165NQSC487,LimeLight,16,2,136
13516,165NQSC487,PopCulture Now,111,1,111
13517,165ONNG910,DesignLab,165,1,165
13518,165ONNG910,TasteMakers,175,0,175
13519,165OREG068,RetroReel,123,0,123
13520,165OYXN218,Adrenaline,165,0,165
13521,165PBLG750,SilverScreen Classics,89,1,89
13522,165PBLG750,TimeCapsule TV,150,0,150
13523,165PKGG524,TasteMakers,132,0,132
13524,165QMUW374,CineQuest,114,1,117
13525,165QPEA072,LimeLight,58,0,58
13526,165RGOJ083,RetroReel,89,1,89
13527,165TAMY203,RetroReel,174,0,174
13528,165TAMY203,TimeCapsule TV,133,0,133
13529,165TPYZ340,RetroReel,169,0,169
13530,165TPYZ340,TimeCapsule TV,164,1,164
13531,165TTUX232,LimeLight,21,2,144
13532,165UQNE159,Pulse,82,1,166
13533,165USAY136,LimeLight,84,1,136
13534,165USAY136,TasteMakers,22,1,132
13535,165VBWF543,SilverScreen Classics,106,1,131
13536,165VBWF543,TimeCapsule TV,124,1,124
13537,165VDYK732,Adrenaline,47,1,47
13538,165VGUF731,PopCulture Now,19,1,94
13539,165VLJC887,DesignLab,171,0,171
13540,165VLJC887,PopCulture Now,132,0,132
13541,165VNFW087,LimeLight,83,1,152
13542,165WDHB552,LimeLight,122,1,122
13543,165WDXV201,Adrenaline,91,1,109
13544,165YGSO090,ChillStream,1,0,1
13545,165ZEUX707,Adrenaline,180,0,180
13546,166AKEM016,LimeLight,40,1,139
13547,166AKHP930,DesignLab,94,1,94
13548,166AKHP930,LimeLight,106,0,106
13549,166AKHP930,TasteMakers,27,0,27
13550,166BDMX564,DesignLab,139,1,139
13551,166BOAL951,RetroReel,58,1,86
13552,166BOFN061,LimeLight,91,2,130
13553,166BUGF742,RetroReel,111,0,111
13554,166BUGF742,SilverScreen Classics,47,1,122
13555,166BZBY747,TimeCapsule TV,119,1,180
13556,166CFYC548,LimeLight,167,1,167
13557,166DFAP411,ChillStream,157,0,157
13558,166DONK562,RetroReel,2,1,141
13559,166DONK562,SilverScreen Classics,103,0,103
13560,166DONK562,TimeCapsule TV,83,0,83
13561,166DOUT612,Adrenaline,17,1,102
13562,166FHEN637,Pulse,16,1,16
13563,166FKRX240,TimeCapsule TV,56,2,164
13564,166FLIC304,SilverScreen Classics,53,1,169
13565,166FLIC304,TimeCapsule TV,85,1,85
13566,166FSZF928,Pulse,40,0,40
13567,166GERC905,SilverScreen Classics,66,0,66
13568,166GUGM847,ChillStream,77,1,77
13569,166HIKF535,SilverScreen Classics,74,1,74
13570,166HNLI489,LimeLight,65,1,65
13571,166HNLI489,Pulse,71,1,77
13572,166HRRR225,TimeCapsule TV,53,2,138
13573,166JDKI839,DesignLab,14,0,147
13574,166JDKI839,TasteMakers,83,1,83
13575,166JHFB869,LimeLight,32,3,164
13576,166KAPO158,SilverScreen Classics,19,1,45
13577,166KAPO158,TimeCapsule TV,108,1,108
13578,166KFMX900,RetroReel,54,1,136
13579,166KGGN147,CineQuest,98,1,158
13580,166KKGL128,CineQuest,150,1,150
13581,166KTGS623,LimeLight,91,0,91
13582,166KUPR479,SilverScreen Classics,136,0,136
13583,166KUPR479,TimeCapsule TV,130,2,157
13584,166LADB960,PopCulture Now,171,0,171
13585,166LADB960,TasteMakers,160,1,160
13586,166LIEJ156,CineQuest,27,1,27
13587,166LZRV558,DesignLab,84,1,84
13588,166MEID501,LimeLight,154,1,154
13589,166MRSZ234,DarkMatter,23,0,23
13590,166NWPX214,Pulse,66,0,66
13591,166ONTP227,Adrenaline,111,1,111
13592,166OXHA241,Adrenaline,122,1,122
13593,166OXHA241,DarkMatter,8,1,8
13594,166PIOR080,CineQuest,159,0,159
13595,166PIUR720,LimeLight,8,2,91
13596,166PIUR720,RetroReel,120,0,120
13597,166PIUR720,TasteMakers,160,1,160
13598,166PJYW878,LimeLight,26,0,26
13599,166PJYW878,Pulse,171,0,171
13600,166PKHU204,CineQuest,83,1,149
13601,166POJR668,CineQuest,34,0,34
13602,166PRHH368,Adrenaline,118,1,118
13603,166PRHH368,DarkMatter,65,1,76
13604,166PXFY003,CineQuest,89,0,89
13605,166QPNE124,CineQuest,89,2,144
13606,166RDZV604,DarkMatter,20,2,117
13607,166RIRJ049,CineQuest,86,1,86
13608,166RNKN298,RetroReel,10,2,161
13609,166RUYU114,TimeCapsule TV,31,1,31
13610,166SHXX431,SilverScreen Classics,154,1,154
13611,166SVJI388,LimeLight,63,1,63
13612,166SWXF421,Adrenaline,14,1,14
13613,166TEKY537,SilverScreen Classics,169,0,169
13614,166TEKY537,TimeCapsule TV,20,0,20
13615,166TILF725,CineQuest,18,2,117
13616,166TNPP384,DesignLab,37,0,37
13617,166UCYZ102,Adrenaline,178,1,178
13618,166VGSI382,CineQuest,43,2,142
13619,166VNXF503,PopCulture Now,134,0,134
13620,166VNXF503,TasteMakers,122,1,122
13621,166VQQW510,DarkMatter,139,1,139
13622,166WNBH106,TimeCapsule TV,26,0,26
13623,166WQAE496,Adrenaline,95,1,176
13624,166WQAE496,Pulse,117,1,118
13625,166WVDB295,CineQuest,55,0,55
13626,166WVDB295,Pulse,32,1,32
13627,166XJFW341,CineQuest,129,1,174
13628,166XMMN028,LimeLight,171,1,171
13629,166XMMN028,RetroReel,145,1,175
13630,166XUVF134,ChillStream,82,2,131
13631,166YNBI515,RetroReel,30,1,110
13632,166YNRQ213,SilverScreen Classics,68,1,68
13633,166ZWFZ277,ChillStream,33,1,33
13634,167AJVB472,RetroReel,119,0,119
13635,167AJVB472,SilverScreen Classics,81,1,137
13636,167AJVB472,TimeCapsule TV,46,1,46
13637,167AKLM721,Pulse,13,0,13
13638,167AWZK053,SilverScreen Classics,6,0,6
13639,167AWZK053,TimeCapsule TV,71,1,71
13640,167CLIS616,SilverScreen Classics,106,0,106
13641,167CLIS616,TimeCapsule TV,100,0,100
13642,167CNFN901,RetroReel,97,0,97
13643,167CUEE531,Adrenaline,70,0,70
13644,167CUEE531,DarkMatter,160,1,160
13645,167CWNE687,ChillStream,92,1,92
13646,167DKRC519,DesignLab,29,0,29
13647,167ENLT405,CineQuest,26,1,150
13648,167GDSY013,ChillStream,56,1,56
13649,167HANS767,LimeLight,140,0,140
13650,167HOSS252,TimeCapsule TV,69,1,69
13651,167HSCB685,ChillStream,33,0,33
13652,167HZUZ237,TasteMakers,86,0,86
13653,167IEEU746,DesignLab,142,0,142
13654,167IEEU746,PopCulture Now,130,1,130
13655,167IQGQ915,ChillStream,40,0,40
13656,167JHYF248,TimeCapsule TV,55,0,55
13657,167LSZY339,RetroReel,80,1,80
13658,167MHDH299,Adrenaline,151,2,160
13659,167MHDH299,DarkMatter,142,1,142
13660,167MRMF796,Pulse,84,1,84
13661,167MSCP214,Adrenaline,111,1,111
13662,167MSCP214,Pulse,23,2,128
13663,167OXFK613,Pulse,113,2,124
13664,167PGGB590,SilverScreen Classics,38,2,134
13665,167PGKN474,LimeLight,64,0,64
13666,167PUKN382,CineQuest,67,0,67
13667,167PUKN382,Pulse,94,1,94
13668,167QJVC061,Adrenaline,15,2,47
13669,167QJVC061,DarkMatter,15,0,15
13670,167RFTN515,DesignLab,151,1,151
13671,167RTQH770,LimeLight,62,1,102
13672,167RTQH770,PopCulture Now,119,0,119
13673,167SMOC639,DesignLab,86,1,135
13674,167SWSE450,DesignLab,110,1,110
13675,167SWXT957,Adrenaline,146,1,146
13676,167SWXT957,ChillStream,40,2,119
13677,167SWXT957,Pulse,80,1,80
13678,167SYAU273,SilverScreen Classics,47,1,47
13679,167UEKG923,TimeCapsule TV,40,1,40
13680,167UENK879,DesignLab,98,1,98
13681,167ULJH248,Adrenaline,26,2,96
13682,167ULJH248,Pulse,26,1,26
13683,167UXLX644,Adrenaline,130,0,130
13684,167VINU871,LimeLight,133,1,151
13685,167VVAP328,DarkMatter,49,1,49
13686,167VZUG984,TimeCapsule TV,168,0,168
13687,167WSDD980,Adrenaline,19,1,19
13688,167XDWG736,Pulse,27,1,50
13689,167XFTW857,SilverScreen Classics,123,1,123
13690,167XFTW857,TimeCapsule TV,113,1,113
13691,167YAZA825,LimeLight,99,1,99
13692,167YPIO708,ChillStream,61,3,143
13693,167YPIO708,RetroReel,40,1,40
13694,167ZNHO121,CineQuest,11,2,85
13695,167ZVAV490,SilverScreen Classics,82,1,90
13696,168ANXD372,CineQuest,142,1,142
13697,168BGFH943,TasteMakers,35,0,35
13698,168BKGB909,ChillStream,32,0,32
13699,168BKGB909,Pulse,2,1,2
13700,168BLSJ766,DarkMatter,69,1,173
13701,168BPGW556,Adrenaline,71,0,71
13702,168DJXL746,Pulse,73,1,162
13703,168DPPY311,ChillStream,70,0,70
13704,168DYUV363,CineQuest,49,2,74
13705,168ECPP447,LimeLight,43,1,87
13706,168ECPP447,SilverScreen Classics,164,1,164
13707,168ECPP447,TimeCapsule TV,47,2,99
13708,168EIHM219,Adrenaline,81,1,81
13709,168EWKR055,DarkMatter,112,1,112
13710,168EXUI874,ChillStream,119,1,119
13711,168FESR072,SilverScreen Classics,25,1,25
13712,168FFGJ245,ChillStream,12,2,38
13713,168FFGJ245,Pulse,14,1,117
13714,168FKEE733,ChillStream,40,1,40
13715,168FRXS741,CineQuest,86,1,86
13716,168FURI730,Pulse,23,0,23
13717,168GEST052,DesignLab,24,1,24
13718,168GLJP107,Adrenaline,71,0,71
13719,168GLJP107,DarkMatter,174,0,174
13720,168HBRO152,SilverScreen Classics,136,1,136
13721,168HBUI859,DarkMatter,134,0,134
13722,168HTOM433,TimeCapsule TV,154,1,154
13723,168HZNC942,ChillStream,3,1,3
13724,168IMCZ293,SilverScreen Classics,128,1,128
13725,168IUIM875,RetroReel,71,1,121
13726,168JFYS373,CineQuest,67,1,158
13727,168JLXX282,LimeLight,50,1,50
13728,168JWXQ826,CineQuest,4,2,134
13729,168JWXQ826,Pulse,27,0,27
13730,168KAQV954,Adrenaline,157,1,157
13731,168KEXW239,LimeLight,8,1,25
13732,168KMIG296,ChillStream,8,1,49
13733,168KMIG296,CineQuest,95,2,157
13734,168LEDH332,LimeLight,128,1,128
13735,168MSHU920,RetroReel,91,0,91
13736,168OAQP662,SilverScreen Classics,23,1,146
13737,168ODQX543,ChillStream,96,2,115
13738,168OKTT105,LimeLight,72,2,137
13739,168OUIU241,DarkMatter,42,1,42
13740,168PPGS232,PopCulture Now,41,1,41
13741,168PQIH930,CineQuest,45,2,179
13742,168PYVA874,LimeLight,64,0,64
13743,168RKJO837,Adrenaline,11,1,11
13744,168RKJO837,DarkMatter,71,1,71
13745,168RKJO837,Pulse,93,1,93
13746,168RTUE145,Pulse,172,0,172
13747,168SABL431,ChillStream,0,1,0
13748,168SIHS180,ChillStream,30,2,130
13749,168SIHS180,RetroReel,29,1,95
13750,168TUAW813,ChillStream,4,2,88
13751,168TUAW813,CineQuest,3,1,97
13752,168TZPL189,CineQuest,85,1,127
